#{"t_start": 1635278842.9874032, "env_id": "Sprites-v2"}
r,l,t
5.141441,40,52.684771
4.256088,40,52.747219
10.6012,40,52.825324
10.331418,40,53.703679
4.137427,40,53.781821
5.097135,40,53.859938
-2.899702,40,53.906756
5.02871,40,53.984904
8.232162,40,54.063008
6.604221,40,54.922144
1.784687,40,55.000294
8.016081,40,55.078355
7.662969,40,55.143026
3.610589,40,55.234637
-1.096073,40,55.289557
6.370179,40,56.124963
3.946443,40,56.218694
8.692049,40,56.296758
5.400796,40,56.37491
4.586935,40,56.421728
5.038509,40,56.499879
2.257062,40,57.359052
3.010323,40,57.421496
4.575049,40,57.468357
8.50319,40,57.530843
8.186001,40,57.608952
5.029127,40,57.687057
4.931063,40,58.546232
6.131135,40,58.608752
7.259338,40,58.671237
2.615534,40,58.749306
7.649278,40,58.827452
0.915671,40,58.905521
5.408675,40,59.767066
0.774912,40,59.840868
3.346959,40,59.90739
4.104507,40,59.98554
7.878837,40,60.063641
7.79049,40,60.157371
8.619592,40,61.000918
-0.862703,40,61.07899
0.858423,40,61.141474
-0.76055,40,61.219624
4.725045,40,61.282068
3.307928,40,61.375796
2.355241,40,62.223318
-5.283822,40,62.301464
5.149489,40,62.388562
6.181139,40,62.466632
3.244963,40,62.529158
6.455645,40,62.591601
6.405151,40,63.450778
5.636447,40,63.513262
7.062281,40,63.59141
7.814375,40,63.653854
3.518614,40,63.73196
5.33121,40,63.810106
7.635957,40,64.6849
3.678177,40,64.747391
8.271087,40,64.84111
2.38569,40,64.905424
6.756828,40,64.983529
-0.256432,40,65.061676
4.566965,40,65.92081
4.777149,40,65.998916
0.368932,40,66.04578
-1.536074,40,66.123888
7.657059,40,66.186371
-0.146205,40,66.264478
-1.008435,40,67.12365
3.851973,40,67.201757
1.51767,40,67.279866
8.380729,40,67.358008
4.986457,40,67.436128
4.448201,40,67.498606
2.84308,40,68.373358
4.692468,40,68.435883
-8.41634,40,68.513947
0.954746,40,68.607725
6.403213,40,68.685822
2.462041,40,68.748311
2.097549,40,69.591862
4.254092,40,69.669929
6.077782,40,69.748078
2.888212,40,69.810556
2.040213,40,69.886273
3.985943,40,69.958194
3.215078,40,70.848557
6.734822,40,70.911058
3.941396,40,71.00477
5.546413,40,71.067257
-3.385941,40,71.129704
2.929127,40,71.19223
