#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
6.205431,40,27.671392
3.206986,40,27.733878
-1.694784,40,27.811982
5.951888,40,28.093169
8.540702,40,28.155651
6.918887,40,28.231893
4.501865,40,28.278757
-1.354794,40,28.341244
4.47117,40,28.403728
4.363079,40,28.700533
1.497465,40,28.778669
-2.351602,40,28.840863
6.515655,40,28.887727
2.272073,40,28.965834
3.464847,40,29.04394
3.247165,40,29.340747
6.364898,40,29.418855
-0.336283,40,29.481379
8.58118,40,29.543859
-0.245796,40,29.606349
4.702229,40,29.668797
0.906392,40,29.981222
8.69249,40,30.043707
7.904863,40,30.121813
4.97255,40,30.184299
1.730406,40,30.246821
5.823384,40,30.324892
4.74782,40,30.621696
3.865954,40,30.68418
8.097501,40,30.731046
9.937226,40,30.777912
8.805265,40,30.840394
3.51546,40,30.918504
2.640465,40,31.215304
4.637514,40,31.27779
-1.2395,40,31.324656
2.11622,40,31.37152
5.235269,40,31.434006
6.060156,40,31.49649
4.560719,40,31.808963
4.94988,40,31.871443
5.987148,40,31.918264
8.844554,40,31.996401
4.795071,40,32.074527
4.410147,40,32.121342
2.615146,40,32.402525
4.004593,40,32.465055
3.832207,40,32.527497
5.923602,40,32.605602
4.169506,40,32.683711
9.503101,40,32.730618
-1.892338,40,33.02738
8.318013,40,33.099545
3.506937,40,33.171256
4.91603,40,33.233696
7.441359,40,33.296181
0.237086,40,33.374289
2.396956,40,33.68094
4.856068,40,33.759047
2.681151,40,33.837154
6.18986,40,33.899638
5.857684,40,33.962124
7.076388,40,34.024609
7.044639,40,34.337035
10.18914,40,34.415143
2.887941,40,34.493296
-0.459643,40,34.571395
4.015037,40,34.633842
6.273374,40,34.680741
1.882349,40,34.979081
5.081024,40,35.041566
2.235821,40,35.11967
4.089896,40,35.213398
1.352278,40,35.291543
3.592311,40,35.369643
4.915625,40,35.697706
5.234754,40,35.760147
9.111822,40,35.853921
2.535385,40,35.900778
10.116194,40,35.978882
2.5597,40,36.041329
1.608016,40,36.338133
4.098098,40,36.40062
2.385284,40,36.463104
-2.086374,40,36.541249
1.026752,40,36.603746
5.734313,40,36.67737
7.783129,40,36.995879
1.758968,40,37.049182
