#{"t_start": 1635107119.5098624, "env_id": "Sprites-v1"}
r,l,t
5.087669,40,60.692737
5.703088,40,60.775514
5.779407,40,60.866426
0.777667,40,60.960854
4.365967,40,61.913451
5.293022,40,62.008198
6.861825,40,62.087987
3.554499,40,62.168769
7.154059,40,62.249572
1.547441,40,62.322405
2.544235,40,63.329701
-2.839344,40,63.416472
6.285334,40,63.49921
1.322893,40,63.57804
4.68029,40,63.647815
5.278978,40,63.736576
9.350282,40,64.744914
5.131486,40,64.817686
9.393592,40,64.882512
3.750614,40,64.96334
5.444232,40,65.035104
8.539934,40,65.113937
4.114748,40,66.098314
1.666456,40,66.165118
5.361698,40,66.243914
5.149285,40,66.320664
5.384547,40,66.457299
3.122358,40,66.555055
3.90424,40,67.544391
9.406316,40,67.615401
6.907354,40,67.696404
-0.149524,40,67.778179
3.292277,40,67.862266
8.994502,40,67.946604
8.495069,40,68.991281
4.799063,40,69.073356
7.152044,40,69.163112
-0.338689,40,69.258823
7.735094,40,69.339648
7.156517,40,69.404432
9.598135,40,70.375856
2.35304,40,70.459631
0.934499,40,70.544406
-0.26136,40,70.641148
2.557234,40,70.727914
3.101849,40,70.812687
6.622066,40,71.797795
2.25603,40,71.87562
7.518558,40,71.947393
0.863115,40,72.018204
-4.316786,40,72.104681
9.138219,40,72.177998
6.348321,40,73.186831
9.605853,40,73.2666
9.683227,40,73.349427
9.442125,40,73.43321
0.40127,40,73.515988
0.163665,40,73.588258
5.492492,40,74.590549
4.376571,40,74.679353
1.718252,40,74.765128
4.254995,40,74.860873
5.642488,40,74.953189
8.839436,40,75.042807
4.636375,40,76.041561
2.231819,40,76.134331
3.556626,40,76.214198
6.435764,40,76.30292
4.538545,40,76.378755
4.972215,40,76.462527
0.843569,40,77.470099
-2.576151,40,77.549887
5.163066,40,77.633662
4.836779,40,77.718438
3.916128,40,77.80321
7.287118,40,77.878008
-3.576802,40,78.859385
1.826268,40,78.946152
4.740844,40,79.042936
6.513981,40,79.125671
3.1568,40,79.212476
7.214514,40,79.293303
4.264318,40,80.306957
4.031427,40,80.378763
5.221317,40,80.455593
0.301108,40,80.554293
7.160255,40,80.621152
7.247393,40,80.70734
3.214525,40,81.758738
-0.961661,40,81.861465
5.95859,40,81.955212
7.040753,40,82.038038
-0.91523,40,82.125755
7.496848,40,82.196567
6.708038,40,83.218051
0.558235,40,83.305355
4.312644,40,83.385286
3.226433,40,83.455189
8.512763,40,83.53934
7.586167,40,83.614189
5.566966,40,84.641543
9.476758,40,84.725353
7.83765,40,84.815079
4.963668,40,84.898856
5.802145,40,84.973696
3.230484,40,85.04351
-0.089327,40,86.019488
6.082957,40,86.104301
4.285277,40,86.195058
8.204201,40,86.271855
5.837657,40,86.34665
4.083087,40,86.42141
6.417725,40,87.413247
0.791651,40,87.503136
-0.608508,40,87.579442
3.833515,40,87.645312
-0.204648,40,87.721061
3.758197,40,87.797857
3.622627,40,88.761842
7.353989,40,88.84066
3.023892,40,88.921508
7.044817,40,88.994003
3.454992,40,89.067766
1.477168,40,89.138913
8.713022,40,90.133932
-1.289619,40,90.228673
6.50484,40,90.30543
-1.42683,40,90.384219
5.733106,40,90.461524
6.141936,40,90.543813
-1.810858,40,91.52887
5.741912,40,91.607659
7.198688,40,91.688443
2.078209,40,91.786183
-8.28613,40,91.871987
4.130372,40,91.939805
6.75168,40,92.915203
-1.308297,40,92.999935
0.041617,40,93.078725
5.237932,40,93.16051
7.228569,40,93.231317
6.282542,40,93.313098
3.967842,40,94.316682
6.99332,40,94.419407
4.532551,40,94.502185
4.819247,40,94.602956
1.085387,40,94.692677
9.706478,40,94.78144
1.304011,40,96.142859
3.772781,40,96.277011
8.194378,40,96.405665
-2.041111,40,96.534747
6.108577,40,96.659413
5.945805,40,96.789066
10.604032,40,98.058717
7.688448,40,98.171416
2.224729,40,98.285444
7.577481,40,98.407545
6.31467,40,98.535173
5.395013,40,98.651035
7.06804,40,99.918475
-0.540603,40,100.033169
4.485526,40,100.158832
4.810944,40,100.291477
7.433021,40,100.421131
1.41998,40,100.547792
8.945119,40,101.811954
7.669368,40,101.940602
0.144597,40,102.056513
2.575664,40,102.17371
3.392526,40,102.2894
7.593818,40,102.40908
2.345216,40,103.39946
-3.868577,40,103.475257
1.169294,40,103.571002
2.59198,40,103.658806
10.406169,40,103.734565
0.057488,40,103.813361
-2.400061,40,104.830247
0.610841,40,104.932011
-1.62197,40,105.015749
1.272145,40,105.097532
3.91314,40,105.167343
2.770775,40,105.250635
3.249493,40,106.256562
6.671793,40,106.344293
6.553763,40,106.427574
-5.072236,40,106.51534
8.567456,40,106.600112
6.154562,40,106.688875
3.068411,40,107.64793
8.904992,40,107.735696
6.876476,40,107.817475
-4.345817,40,107.917209
0.557863,40,108.004977
0.734038,40,108.105706
5.250659,40,109.103446
8.441538,40,109.18121
1.138817,40,109.255191
7.837342,40,109.334796
0.494325,40,109.431539
4.783477,40,109.512128
5.442747,40,110.505375
5.822432,40,110.579942
5.458872,40,110.665752
2.51018,40,110.736523
3.273055,40,110.824002
3.604339,40,110.899759
0.376227,40,111.861457
4.175702,40,111.960198
8.239988,40,112.035337
3.479119,40,112.119373
5.352349,40,112.203253
5.873268,40,112.284699
4.875425,40,113.267161
-1.876828,40,113.352287
11.385953,40,113.424425
7.272934,40,113.505136
3.503725,40,113.583142
3.902402,40,113.663376
6.912693,40,114.680025
1.27902,40,114.770422
3.506686,40,114.864382
6.616935,40,114.934284
4.622552,40,115.017384
-3.346428,40,115.088347
2.528593,40,116.096365
4.29068,40,116.169197
8.575557,40,116.272083
5.372692,40,116.367144
0.748394,40,116.450288
-5.607508,40,116.521135
5.60376,40,117.500347
6.752526,40,117.57908
1.216181,40,117.647594
5.226403,40,117.73163
8.6342,40,117.813411
5.315537,40,117.887371
7.010876,40,118.963445
3.467344,40,119.086116
0.001574,40,119.179865
1.652324,40,119.259688
5.58383,40,119.349411
2.661373,40,119.435231
1.525985,40,120.723749
6.714954,40,120.828469
7.054805,40,120.911286
4.225469,40,121.002048
2.053793,40,121.08678
4.634435,40,121.171593
3.251051,40,122.213883
4.411361,40,122.315577
-0.294442,40,122.412382
5.189871,40,122.485364
2.858281,40,122.570116
7.395832,40,122.658222
5.415785,40,123.645526
3.321085,40,123.72184
0.38247,40,123.813552
7.113637,40,123.889334
8.588164,40,124.004652
2.829557,40,124.121339
4.347043,40,125.202839
8.251132,40,125.282372
7.190041,40,125.381
2.022251,40,125.466733
4.203347,40,125.547514
0.256777,40,125.636206
7.270442,40,126.606071
5.061937,40,126.686813
6.672628,40,126.780561
5.576924,40,126.872317
1.072533,40,126.974078
3.721662,40,127.080781
0.825132,40,128.288528
4.6069,40,128.381282
7.553444,40,128.446107
1.515619,40,128.52494
2.555181,40,128.596747
5.064884,40,128.673498
3.263538,40,129.98033
0.420414,40,130.070004
9.421911,40,130.160757
6.178122,40,130.280945
1.830291,40,130.384668
7.345899,40,130.472432
5.048471,40,131.558566
0.429805,40,131.678209
0.612655,40,131.780934
1.94092,40,131.880666
-0.942086,40,131.989375
3.944365,40,132.070159
6.573857,40,133.057554
4.014651,40,133.124383
-2.445691,40,133.197144
9.200061,40,133.263968
2.104105,40,133.333781
6.103316,40,133.392621
6.466017,40,134.30123
10.337847,40,134.363025
3.857536,40,134.436872
3.532117,40,134.511629
6.307671,40,134.593465
8.045093,40,134.661268
7.202406,40,135.531901
4.825341,40,135.604705
3.131845,40,135.671563
5.621965,40,135.739346
-0.099828,40,135.815142
2.412068,40,135.887947
5.415797,40,136.786544
2.543637,40,136.875352
2.913448,40,136.939136
5.787088,40,137.007997
6.533141,40,137.074774
7.892167,40,137.129665
8.906366,40,137.989328
3.828136,40,138.080084
5.837995,40,138.148946
4.64425,40,138.222739
2.042985,40,138.308518
7.41218,40,138.386265
6.598137,40,139.26895
-2.068928,40,139.340753
1.002967,40,139.415513
7.470049,40,139.49334
11.809951,40,139.569144
3.72718,40,139.645939
6.448479,40,140.472685
2.990617,40,140.536553
2.040107,40,140.595402
-3.387352,40,140.655198
8.033679,40,140.743001
8.1274,40,140.827777
0.215363,40,141.708422
2.764605,40,141.774207
3.938207,40,141.857023
4.761599,40,141.942799
2.207781,40,142.001641
1.267816,40,142.068417
8.638698,40,142.95804
3.421865,40,143.032881
3.976382,40,143.100693
4.30162,40,143.161534
4.496859,40,143.218342
-1.826002,40,143.292145
-0.482234,40,144.170794
5.374766,40,144.2586
7.374,40,144.316451
4.788547,40,144.386261
7.532891,40,144.463058
1.838983,40,144.529875
7.156877,40,145.413472
5.817195,40,145.479295
1.413452,40,145.546117
1.281618,40,145.617967
5.584319,40,145.688737
9.129887,40,145.758548
7.336629,40,146.632254
9.73021,40,146.693051
4.228417,40,146.770878
1.863465,40,146.82972
5.142087,40,146.89451
2.292141,40,146.963365
2.601421,40,147.839023
6.852078,40,147.92276
3.738253,40,147.994613
1.506351,40,148.070409
1.514387,40,148.136189
9.288528,40,148.200073
7.011466,40,149.046798
3.301256,40,149.125586
6.586121,40,149.212312
9.702056,40,149.28013
-1.506847,40,149.334985
3.317747,40,149.395864
4.556405,40,150.251054
3.423402,40,150.329162
2.699922,40,150.391641
2.313589,40,150.469751
5.266375,40,150.547817
7.89856,40,150.610301
7.004451,40,151.513358
-0.633031,40,151.575876
3.887175,40,151.653985
3.59526,40,151.71647
1.842706,40,151.810199
6.811693,40,151.872683
2.985896,40,152.763061
8.55388,40,152.825546
3.990451,40,152.919311
-0.327274,40,152.981759
-2.296119,40,153.059872
2.622653,40,153.122395
2.75323,40,154.028425
4.928219,40,154.106532
1.944126,40,154.184638
9.851605,40,154.262744
9.226486,40,154.340856
2.538091,40,154.418966
6.801267,40,155.332727
-2.588411,40,155.426497
4.845008,40,155.488981
1.761217,40,155.551461
6.200612,40,155.629533
5.755234,40,155.707691
3.979245,40,156.6027
4.184525,40,156.696427
-1.81802,40,156.774534
3.788832,40,156.852643
-0.263048,40,156.930746
-3.198757,40,157.008853
1.589486,40,157.914893
7.288653,40,157.993005
3.014506,40,158.071112
9.500064,40,158.149209
1.919154,40,158.227316
4.599091,40,158.305425
7.810282,40,159.150016
4.286985,40,159.228116
7.799005,40,159.306223
4.1117,40,159.399914
8.705622,40,159.462442
4.458779,40,159.540507
3.118787,40,160.428488
7.835127,40,160.506549
2.348349,40,160.600316
4.718859,40,160.678424
2.587157,40,160.772152
3.383505,40,160.847988
6.104193,40,161.695341
4.04749,40,161.789107
8.561626,40,161.867216
8.442119,40,161.945324
0.278384,40,162.023434
5.183795,40,162.101536
4.268674,40,163.008166
0.109222,40,163.086234
5.316845,40,163.148722
-5.387841,40,163.226871
3.145333,40,163.304974
8.019111,40,163.383042
9.382099,40,164.275356
11.095419,40,164.369081
3.251703,40,164.43153
6.316895,40,164.509635
3.923226,40,164.58778
4.528012,40,164.665885
3.34088,40,165.539099
9.40429,40,165.617171
3.570829,40,165.695318
7.721118,40,165.773426
2.838104,40,165.851552
2.600451,40,165.929634
1.870879,40,166.785355
2.097014,40,166.867089
4.254914,40,166.941307
5.769705,40,167.019419
8.258611,40,167.097523
4.052778,40,167.160011
-5.506795,40,168.050424
5.756653,40,168.128541
9.074968,40,168.175395
1.807478,40,168.253499
7.096615,40,168.331613
8.319003,40,168.425335
2.566533,40,169.33109
5.046084,40,169.409196
5.617115,40,169.502879
4.734234,40,169.580986
6.580916,40,169.659092
5.804997,40,169.7372
7.514864,40,170.612031
0.699913,40,170.690141
6.903582,40,170.768207
0.177885,40,170.865082
7.689725,40,170.9335
4.47946,40,170.995983
4.059083,40,171.875981
6.61696,40,171.954041
3.756324,40,172.047804
2.245907,40,172.125911
4.343124,40,172.20398
3.40451,40,172.250845
8.121301,40,173.125678
4.483111,40,173.203787
3.537361,40,173.266233
7.328054,40,173.328716
1.270892,40,173.422487
1.344013,40,173.484961
4.74728,40,174.406627
0.860125,40,174.484695
1.01063,40,174.57846
-1.052088,40,174.656575
8.818005,40,174.734682
6.512496,40,174.812787
9.339774,40,175.703775
1.559617,40,175.797508
2.775903,40,175.85999
7.120876,40,175.922436
0.27038,40,176.000585
12.063235,40,176.063028
3.825007,40,176.954975
-1.420682,40,177.017501
-4.3043,40,177.095611
4.164854,40,177.173712
-1.178256,40,177.236198
3.959893,40,177.298648
2.44655,40,178.173477
1.16127,40,178.267213
3.819098,40,178.329696
2.21103,40,178.392137
6.18076,40,178.470293
9.867074,40,178.532771
4.653462,40,179.438811
4.876598,40,179.516917
4.477938,40,179.59498
-1.491273,40,179.688745
12.093633,40,179.766853
4.036016,40,179.829298
4.150871,40,180.707489
11.480069,40,180.785597
11.267208,40,180.883793
0.182664,40,180.940491
-1.593384,40,181.003232
3.821017,40,181.065678
2.738433,40,181.954818
2.111041,40,182.048584
1.949121,40,182.126703
2.752915,40,182.173517
1.755198,40,182.267281
5.907724,40,182.345391
0.622217,40,183.219667
2.73891,40,183.282111
4.103261,40,183.344596
2.705564,40,183.40712
4.854317,40,183.485231
6.668689,40,183.563294
3.390998,40,184.45371
1.018055,40,184.531816
7.120665,40,184.578715
2.788164,40,184.641164
-0.686611,40,184.719269
2.399065,40,184.797418
9.145205,40,185.703454
1.975288,40,185.781559
1.65511,40,185.859669
7.062309,40,185.937734
2.957261,40,186.015879
3.956782,40,186.1096
3.198345,40,187.000022
5.00797,40,187.046849
7.531501,40,187.124953
0.592006,40,187.218722
1.278475,40,187.29683
3.89943,40,187.374938
3.173384,40,188.280973
5.833806,40,188.359075
5.937986,40,188.437182
0.75691,40,188.515255
6.093476,40,188.593398
8.526696,40,188.687125
10.507985,40,189.643726
3.842408,40,189.721829
0.677697,40,189.784352
6.377421,40,189.879884
1.688076,40,189.941767
8.514154,40,190.019916
0.974111,40,190.894707
3.042958,40,190.972816
0.403201,40,191.019639
4.944855,40,191.113403
3.794089,40,191.191512
3.898248,40,191.269617
6.118184,40,192.173102
7.427383,40,192.251209
5.055252,40,192.313695
3.390935,40,192.407383
5.060413,40,192.485528
3.710671,40,192.563596
7.073528,40,193.454048
6.718077,40,193.547738
2.866329,40,193.625884
5.323039,40,193.703994
6.770433,40,193.782057
6.500563,40,193.875826
2.707052,40,194.735
7.765159,40,194.797446
3.555117,40,194.859971
6.318279,40,194.953699
-0.713502,40,195.031802
6.220405,40,195.109919
6.280869,40,196.002822
-0.538543,40,196.065267
6.459554,40,196.143411
7.485086,40,196.237136
5.877468,40,196.315244
5.160674,40,196.393314
-1.093265,40,197.267247
0.666225,40,197.329692
5.16095,40,197.423462
-0.550645,40,197.501561
8.142655,40,197.57967
7.529264,40,197.657784
6.460767,40,198.510183
2.847399,40,198.588293
-0.884055,40,198.666435
1.275219,40,198.755891
7.174793,40,198.831599
1.703433,40,198.895004
5.415385,40,199.767536
5.175832,40,199.830026
1.619148,40,199.908087
8.73363,40,200.001856
10.565316,40,200.064344
4.076504,40,200.142411
7.05058,40,201.026989
5.154124,40,201.105106
6.111012,40,201.183208
4.526414,40,201.230065
3.402309,40,201.323798
7.382645,40,201.401907
3.242022,40,202.245415
-0.25596,40,202.292277
1.170554,40,202.370426
-0.478537,40,202.448528
0.145307,40,202.5266
8.019535,40,202.604747
11.529191,40,203.495161
-3.027129,40,203.573225
2.959188,40,203.666995
11.194356,40,203.745107
0.411545,40,203.807591
9.561006,40,203.885696
0.903263,40,204.84862
2.063036,40,204.926729
2.191681,40,205.004836
5.506314,40,205.082933
7.816782,40,205.16104
3.936777,40,205.223544
6.661712,40,206.128964
6.325698,40,206.207072
8.064344,40,206.253938
5.425179,40,206.332003
5.119951,40,206.394489
0.178146,40,206.472638
5.701246,40,207.347389
2.367179,40,207.425498
4.305533,40,207.503635
5.665962,40,207.566126
3.918851,40,207.659852
2.719306,40,207.73796
0.463436,40,208.615589
8.409618,40,208.662492
2.11288,40,208.740597
-1.259902,40,208.834298
5.656332,40,208.912433
-1.346505,40,208.990548
