#{"t_start": 1635130424.9984646, "env_id": "Sprites-v0"}
r,l,t
-2.91083,40,52.000343
4.770692,40,52.062829
3.29829,40,52.140936
5.563326,40,52.234663
1.596813,40,53.078214
3.851654,40,53.1407
4.203358,40,53.218806
4.552011,40,53.296913
2.243564,40,53.363678
5.897505,40,53.414513
5.470954,40,54.273704
6.812238,40,54.336173
7.273781,40,54.39776
-1.349759,40,54.475865
5.514919,40,54.538349
8.970337,40,54.616457
-0.675563,40,55.480365
5.133145,40,55.54285
2.036123,40,55.605335
-3.987618,40,55.667821
-0.27882,40,55.730306
3.149984,40,55.792789
9.686567,40,56.683204
4.678689,40,56.730068
-7.161378,40,56.808175
5.988826,40,56.886281
2.110194,40,56.964387
0.966933,40,57.058116
3.796045,40,57.917288
5.774971,40,57.995395
3.099758,40,58.057882
0.315634,40,58.120367
3.737092,40,58.198473
6.415452,40,58.276579
6.942761,40,59.120131
8.432483,40,59.166997
-1.205733,40,59.213859
3.09824,40,59.276346
2.042145,40,59.338832
1.662972,40,59.401314
6.824554,40,60.213624
4.219452,40,60.276109
5.873361,40,60.354316
6.95158,40,60.417947
6.024268,40,60.480433
6.430624,40,60.54292
5.765829,40,61.417712
-2.306715,40,61.495819
3.99082,40,61.558305
9.275263,40,61.636411
-4.212259,40,61.683275
3.147742,40,61.761381
6.530727,40,62.651797
2.479249,40,62.714281
6.787795,40,62.792389
7.536593,40,62.870494
4.717901,40,62.91736
8.641898,40,62.979845
2.406292,40,63.817864
-2.066586,40,63.89597
2.407944,40,63.958456
-1.097612,40,64.020941
4.120341,40,64.099048
4.643119,40,64.161533
5.015098,40,65.036327
-1.195441,40,65.098813
4.837872,40,65.161299
5.108795,40,65.223783
2.594685,40,65.301889
7.445377,40,65.379996
-1.975572,40,66.255285
4.232021,40,66.333392
0.795437,40,66.395877
4.370031,40,66.505226
5.68007,40,66.583333
0.068939,40,66.645818
9.63613,40,67.469413
1.799058,40,67.563141
5.829545,40,67.641248
-0.336786,40,67.719354
6.45626,40,67.781841
3.730411,40,67.859946
5.753745,40,68.749834
-3.368957,40,68.843561
4.948103,40,68.921668
4.292634,40,68.984154
-3.036393,40,69.06226
-1.883945,40,69.124745
-0.101639,40,69.983918
3.981953,40,70.046403
4.725922,40,70.108888
12.042876,40,70.202616
-7.082527,40,70.26013
2.004732,40,70.306995
-0.305758,40,71.204743
0.11508,40,71.282847
1.573204,40,71.355928
2.666714,40,71.424493
-4.713526,40,71.488204
9.558611,40,71.540143
0.022758,40,72.406482
5.953954,40,72.468968
1.7736,40,72.547074
9.32443,40,72.62518
4.917168,40,72.703286
4.624256,40,72.765772
3.708023,40,73.624944
3.68703,40,73.703052
3.042325,40,73.781157
6.395762,40,73.874886
5.778517,40,73.921749
5.857831,40,73.984235
-0.604039,40,74.843413
12.292558,40,74.921514
4.083307,40,74.997935
8.11934,40,75.063766
7.525348,40,75.126252
1.707608,40,75.204359
6.311499,40,76.063533
7.808554,40,76.141637
5.409426,40,76.204123
5.841087,40,76.282228
4.986401,40,76.360336
6.27111,40,76.422824
3.517106,40,77.297615
2.409666,40,77.375723
2.586271,40,77.438207
7.254048,40,77.531934
8.205361,40,77.610041
7.534893,40,77.688148
5.487125,40,78.562941
6.077045,40,78.641048
-1.757855,40,78.734777
2.915389,40,78.78164
2.450552,40,78.844126
6.515913,40,78.906612
9.715501,40,79.812648
6.532611,40,79.890754
4.968362,40,79.968861
8.538775,40,80.031347
4.229603,40,80.109453
5.000413,40,80.171938
4.316585,40,81.041951
2.367044,40,81.104435
4.046386,40,81.182542
1.767152,40,81.260649
6.197172,40,81.344022
-0.9941,40,81.384568
2.328846,40,82.274984
10.461412,40,82.353091
8.284226,40,82.446819
-0.732642,40,82.524926
2.907682,40,82.603032
6.877188,40,82.665519
9.258973,40,83.571554
-0.953955,40,83.63404
3.269908,40,83.696525
10.374757,40,83.774632
4.496306,40,83.868359
4.704219,40,83.946466
9.122947,40,84.836881
11.092946,40,84.899366
3.508685,40,84.977473
7.331375,40,85.055581
3.183712,40,85.133687
4.435415,40,85.180551
7.659071,40,86.02641
2.294391,40,86.089158
2.480745,40,86.167264
4.990446,40,86.22975
7.279385,40,86.323478
5.474155,40,86.401584
4.158213,40,87.292
-1.046685,40,87.354486
0.727687,40,87.432591
4.552703,40,87.495076
7.937947,40,87.576324
2.749707,40,87.623189
0.203436,40,88.513604
0.129021,40,88.59171
7.81415,40,88.638574
4.43517,40,88.71668
-0.334623,40,88.779166
7.719663,40,88.857272
-3.050799,40,89.732067
5.01496,40,89.810173
9.034453,40,89.88828
-0.143465,40,89.977843
7.187022,40,90.02808
6.825745,40,90.090565
7.941657,40,90.965359
8.841291,40,91.043466
8.348258,40,91.105741
3.450218,40,91.188095
-4.126245,40,91.253994
