#{"t_start": 1635296556.794518, "env_id": "Sprites-v1"}
r,l,t
2.886669,40,29.131975
5.99703,40,29.210081
4.333938,40,29.288233
-2.234204,40,29.584993
1.389537,40,29.663099
3.499377,40,29.725586
2.599348,40,29.803694
1.996458,40,29.881797
1.91617,40,29.959904
1.361324,40,30.290787
2.295853,40,30.368894
-5.364401,40,30.431379
3.508619,40,30.493865
2.384721,40,30.571971
3.772919,40,30.634457
6.811116,40,30.962504
0.943876,40,31.032361
4.712875,40,31.103832
5.584563,40,31.155062
5.849457,40,31.233168
3.89002,40,31.295653
7.959992,40,31.608082
6.513308,40,31.670567
5.793797,40,31.733051
-1.496924,40,31.811159
-0.71539,40,31.873643
2.293192,40,31.96737
3.74193,40,32.264175
4.374559,40,32.342281
2.156938,40,32.420388
1.656989,40,32.482873
-0.293184,40,32.560982
2.141984,40,32.623466
4.68957,40,32.951513
-2.692251,40,33.013998
5.00106,40,33.092105
4.282407,40,33.154591
3.769119,40,33.232697
2.758563,40,33.295182
9.004344,40,33.591987
8.55023,40,33.654474
3.539889,40,33.701338
2.404912,40,33.779444
-1.214653,40,33.841929
5.663905,40,33.920035
0.478237,40,34.233732
5.227737,40,34.311837
1.174355,40,34.389944
6.286285,40,34.452429
5.657776,40,34.514914
2.943662,40,34.56178
9.376075,40,34.874205
4.485689,40,34.936691
7.065571,40,34.983553
5.469799,40,35.061662
0.215047,40,35.124148
5.859438,40,35.186641
10.979394,40,35.51468
-1.101179,40,35.561544
8.308022,40,35.639688
2.631506,40,35.702177
3.622128,40,35.764619
4.406888,40,35.839783
-2.271371,40,36.183455
7.491896,40,36.24594
4.888906,40,36.339665
0.018598,40,36.417775
2.570043,40,36.495881
6.937263,40,36.573986
2.477247,40,36.886412
-3.129341,40,36.9489
-0.190311,40,37.055762
5.801769,40,37.147874
5.056358,40,37.225982
6.410076,40,37.288466
4.274752,40,37.600935
0.690153,40,37.663378
6.185824,40,37.74153
3.023032,40,37.788348
3.461113,40,37.866454
9.117506,40,37.92894
0.67322,40,38.282184
5.179039,40,38.330413
7.173535,40,38.424141
4.726367,40,38.517869
0.868689,40,38.580354
6.066614,40,38.674083
4.440574,40,39.005234
0.71961,40,39.088382
3.95678,40,39.147268
7.375628,40,39.19413
6.920346,40,39.287859
5.17198,40,39.365965
4.841259,40,39.662772
3.373254,40,39.740876
0.80075,40,39.818983
7.290362,40,39.865847
-0.800974,40,39.943954
-2.566426,40,40.022063
1.592307,40,40.321303
1.036393,40,40.399408
2.552174,40,40.461893
6.68,40,40.540001
2.038478,40,40.618109
6.764234,40,40.696213
4.436922,40,41.00864
10.174304,40,41.071125
4.898472,40,41.149233
3.60286,40,41.223726
5.15861,40,41.301832
-1.622825,40,41.395559
5.721533,40,41.692364
7.671303,40,41.770471
6.212626,40,41.848579
3.096431,40,41.926685
2.368627,40,41.989171
9.288632,40,42.051657
5.138783,40,42.398789
2.962475,40,42.476897
5.792131,40,42.539382
2.942342,40,42.61749
-0.206939,40,42.674141
3.167846,40,42.736622
2.454225,40,43.033429
0.024125,40,43.095915
5.106376,40,43.174019
-2.193959,40,43.236506
-1.612338,40,43.283368
2.156536,40,43.345854
5.780342,40,43.642659
7.604781,40,43.705144
6.821174,40,43.767632
6.898755,40,43.830115
4.504444,40,43.892603
7.335271,40,43.955089
8.630426,40,44.263183
4.0746,40,44.356911
3.46589,40,44.403774
2.530313,40,44.466261
7.63442,40,44.544367
3.711463,40,44.606852
3.292924,40,44.919278
5.871684,40,44.997386
11.75416,40,45.064862
0.040368,40,45.14096
1.761384,40,45.219067
4.985491,40,45.284117
-1.850636,40,45.612164
0.44048,40,45.67465
3.886872,40,45.721515
5.381147,40,45.783998
5.182117,40,45.846486
-0.890402,40,45.924591
5.687728,40,46.220951
3.82402,40,46.299016
4.902134,40,46.368101
3.977457,40,46.430586
7.88546,40,46.508693
5.41137,40,46.57118
-4.207681,40,46.88622
6.140819,40,46.964329
11.358277,40,47.036643
1.975748,40,47.094889
10.808065,40,47.165015
5.195599,40,47.243121
3.685323,40,47.555547
4.363791,40,47.602411
0.077782,40,47.680517
0.291943,40,47.743003
3.428582,40,47.836731
4.685724,40,47.899217
2.359133,40,48.211643
3.836928,40,48.274129
5.998434,40,48.352235
1.222152,40,48.414719
5.353668,40,48.492826
7.349281,40,48.555311
6.490542,40,48.875657
4.457245,40,48.938141
0.048477,40,49.000627
6.641345,40,49.078732
3.662604,40,49.156839
6.58728,40,49.234946
6.968784,40,49.53175
6.382524,40,49.609856
6.206979,40,49.65672
3.913414,40,49.719206
8.564761,40,49.781691
5.112143,40,49.844177
2.614542,40,50.172224
2.321184,40,50.250331
0.942945,40,50.328438
7.911763,40,50.375302
3.178625,40,50.467146
4.541855,40,50.522706
3.558486,40,50.83513
3.85928,40,50.897615
-3.221601,40,50.944479
5.670279,40,51.022585
6.000802,40,51.085071
4.645112,40,51.147556
5.559735,40,51.444361
4.875643,40,51.522467
4.714487,40,51.584953
1.497157,40,51.647439
5.409912,40,51.725545
2.598519,40,51.803652
2.07811,40,52.119786
5.920946,40,52.197892
7.678,40,52.260379
5.86218,40,52.322864
3.035991,40,52.416591
-2.441243,40,52.494698
-1.955339,40,52.796947
6.179915,40,52.859432
6.867159,40,52.93754
9.93879,40,53.000024
9.62226,40,53.078131
1.005438,40,53.156237
-1.167433,40,53.437422
7.002679,40,53.523151
3.085835,40,53.585637
5.300448,40,53.648122
3.774905,40,53.726228
5.516695,40,53.788713
0.327077,40,54.074111
2.706109,40,54.152519
8.246195,40,54.199383
6.838938,40,54.277486
1.213943,40,54.324351
0.352501,40,54.386837
6.571574,40,54.688002
1.737212,40,54.750488
5.296301,40,54.828594
6.323873,40,54.906701
4.157378,40,54.98481
5.318038,40,55.062915
2.370697,40,55.390964
4.227674,40,55.453448
6.508733,40,55.531554
-0.365673,40,55.594041
6.857073,40,55.672184
6.07113,40,55.739608
1.814809,40,56.040696
6.246218,40,56.118798
3.962732,40,56.212526
5.886541,40,56.259392
4.140783,40,56.337497
3.398838,40,56.415603
6.840643,40,56.743651
5.840193,40,56.806137
3.848135,40,56.884243
0.570017,40,56.962349
6.119889,40,57.040457
-0.09784,40,57.118566
9.132055,40,57.441563
7.610417,40,57.519668
1.288743,40,57.582152
3.483978,40,57.653479
8.576434,40,57.700343
7.076066,40,57.762829
1.360838,40,58.075254
5.371158,40,58.13774
9.203129,40,58.200223
6.383877,40,58.262709
0.640743,40,58.325195
3.20261,40,58.403301
-0.165614,40,58.700106
7.61455,40,58.762593
1.551342,40,58.817101
4.448277,40,58.895205
8.282593,40,58.973311
1.260565,40,59.035798
6.870191,40,59.348225
-2.386691,40,59.41071
