#{"t_start": 1635043577.3212345, "env_id": "Sprites-v0"}
r,l,t
3.689248,40,0.093685
6.463257,40,0.156172
6.997211,40,0.218686
5.120099,40,0.296793
4.373309,40,0.359248
9.402292,40,0.437387
6.998814,40,1.344485
2.89876,40,1.422591
10.829825,40,1.469456
1.736076,40,1.547561
2.843647,40,1.625669
6.145233,40,1.688154
9.679006,40,2.562977
4.569928,40,2.625461
7.241949,40,2.703539
3.131646,40,2.781675
3.533246,40,2.844161
5.194864,40,2.922238
0.557592,40,3.798861
6.773949,40,3.855498
5.260892,40,3.916595
7.55785,40,3.979437
5.934153,40,4.057523
4.845094,40,4.135619
2.443077,40,4.99767
4.143499,40,5.075777
7.147007,40,5.138306
-0.525422,40,5.2164
3.407462,40,5.278895
6.633706,40,5.356993
-0.58403,40,6.21659
-0.294726,40,6.294726
3.140455,40,6.357182
0.563646,40,6.419698
0.4309,40,6.497804
6.384036,40,6.560259
-1.108518,40,7.376695
3.261457,40,7.454838
-1.492584,40,7.533285
1.219709,40,7.595733
4.304734,40,7.673839
3.901466,40,7.736513
4.140638,40,8.573255
4.726172,40,8.6357
7.296088,40,8.713836
3.924806,40,8.785679
2.621014,40,8.85786
4.016198,40,8.935996
1.651061,40,9.790257
6.020744,40,9.852736
4.065984,40,9.915213
-0.510505,40,9.993284
5.214348,40,10.071426
3.803009,40,10.133916
6.235758,40,11.008709
1.922866,40,11.086805
10.827771,40,11.164922
6.108875,40,11.227509
1.583524,40,11.305647
3.551041,40,11.383763
0.40356,40,12.237827
5.786126,40,12.315931
7.291033,40,12.394069
-5.471372,40,12.472176
2.358161,40,12.550289
-0.592389,40,12.612884
5.258106,40,13.489519
2.594796,40,13.567612
6.487796,40,13.64569
0.994324,40,13.72384
5.099357,40,13.78628
0.219452,40,13.864423
6.402055,40,14.724753
4.716061,40,14.787275
3.859245,40,14.865374
2.133764,40,14.943483
0.234082,40,15.021596
6.506616,40,15.084072
-2.110004,40,15.974508
-2.050856,40,16.036987
3.379344,40,16.099428
1.267711,40,16.177572
6.812903,40,16.255683
11.939861,40,16.333789
0.034945,40,17.208588
1.666269,40,17.27106
9.69984,40,17.317893
8.629684,40,17.380407
6.398845,40,17.458525
4.041322,40,17.552215
1.352935,40,18.439402
6.112386,40,18.51754
4.181192,40,18.59566
7.007622,40,18.673753
2.818104,40,18.751828
2.259501,40,18.798694
3.689898,40,19.668815
8.983644,40,19.762525
8.538838,40,19.812976
8.973712,40,19.897924
0.455588,40,19.975999
3.509833,40,20.054149
3.159118,40,20.94503
6.453508,40,21.038762
9.920421,40,21.116868
6.800584,40,21.163692
6.518638,40,21.241839
6.218758,40,21.304283
3.139348,40,22.194699
4.095518,40,22.257184
6.655369,40,22.319712
1.137404,40,22.413431
4.191796,40,22.475921
3.448468,40,22.538368
3.292034,40,23.434218
-5.161116,40,23.498911
2.865667,40,23.547534
5.110801,40,23.610049
7.588024,40,23.707172
8.133012,40,23.78299
1.016414,40,24.604599
8.615433,40,24.682745
4.236042,40,24.760814
7.708106,40,24.839529
8.756085,40,24.902023
5.955141,40,24.980117
3.325338,40,25.855327
6.042488,40,25.933395
4.815719,40,26.011541
2.928589,40,26.074021
-1.6005,40,26.152094
5.461729,40,26.2302
-0.559308,40,27.142352
0.780841,40,27.20259
8.018272,40,27.265114
-1.771797,40,27.345633
2.969086,40,27.423492
7.417556,40,27.501588
6.602647,40,28.398967
0.432243,40,28.478299
4.185332,40,28.556402
7.361373,40,28.634514
8.028079,40,28.712603
1.452593,40,28.775058
4.310042,40,29.697868
10.120119,40,29.760393
2.779912,40,29.83846
4.335589,40,29.900989
1.907798,40,29.979091
3.345955,40,30.057188
1.538376,40,30.94761
6.758424,40,31.02568
4.017561,40,31.103827
4.952563,40,31.181924
5.900629,40,31.273283
7.14085,40,31.338152
-4.335317,40,32.275428
3.015098,40,32.353496
0.995869,40,32.447259
2.538959,40,32.50975
5.526966,40,32.587854
6.633201,40,32.681579
5.51685,40,33.562926
8.405587,40,33.641033
4.45485,40,33.734789
6.735683,40,33.797245
5.885834,40,33.859772
2.629329,40,33.937876
7.029292,40,34.84895
6.315563,40,34.908352
0.183741,40,34.970819
4.107889,40,35.048919
5.609477,40,35.126995
5.166068,40,35.205141
0.522419,40,36.126804
3.845751,40,36.189279
-0.902531,40,36.267394
2.701801,40,36.345489
4.763249,40,36.423603
9.220981,40,36.49421
5.814217,40,37.369004
5.231631,40,37.447112
3.527811,40,37.525213
5.691034,40,37.587697
2.523531,40,37.665767
8.801606,40,37.743911
-1.095972,40,38.68119
1.156025,40,38.759296
-1.195853,40,38.837367
4.964735,40,38.899892
9.115123,40,38.977997
3.560858,40,39.056094
-1.067786,40,40.00302
4.369256,40,40.08117
-0.659265,40,40.174858
3.300372,40,40.252994
1.455534,40,40.331106
5.272983,40,40.393597
11.310673,40,41.284545
5.442733,40,41.347035
4.380414,40,41.425147
-1.803907,40,41.503205
4.67236,40,41.565721
3.694892,40,41.643839
3.294938,40,42.548806
9.069296,40,42.626884
-3.386527,40,42.709845
0.66539,40,42.772331
6.959742,40,42.850436
7.642201,40,42.912964
-1.737261,40,43.819001
3.752468,40,43.881791
5.866931,40,43.959939
8.948768,40,44.038004
2.295036,40,44.092163
7.652491,40,44.147464
3.370353,40,45.039923
6.327148,40,45.118068
7.251069,40,45.204964
6.363408,40,45.274554
6.669826,40,45.321426
3.71264,40,45.399531
4.670508,40,46.290138
0.476732,40,46.383903
5.989753,40,46.462101
5.389683,40,46.540205
2.875814,40,46.602649
7.035323,40,46.665172
1.439249,40,47.558456
5.316462,40,47.635763
6.769257,40,47.713872
7.441236,40,47.80512
6.387796,40,47.874938
-0.243443,40,47.953075
4.733047,40,48.872598
6.457704,40,48.922859
4.525932,40,49.016635
8.554623,40,49.079071
9.694185,40,49.141598
5.800265,40,49.219703
4.124462,40,50.10889
-0.145236,40,50.158848
4.08591,40,50.205714
1.952457,40,50.283821
7.076405,40,50.361927
10.368959,40,50.424412
4.266595,40,51.314826
7.166591,40,51.392973
3.106838,40,51.471081
6.614566,40,51.564769
4.516083,40,51.642912
9.264492,40,51.721202
3.815692,40,52.642863
6.056028,40,52.721006
0.220517,40,52.814734
1.719626,40,52.892833
5.122424,40,52.98657
1.420257,40,53.064638
6.784684,40,53.970718
6.166006,40,54.048817
7.122882,40,54.135037
-1.046387,40,54.213103
7.342703,40,54.275625
3.952847,40,54.338073
3.203321,40,55.236747
3.229275,40,55.314854
3.090345,40,55.392956
9.603336,40,55.471066
2.703252,40,55.54917
8.165714,40,55.62729
2.138748,40,56.533321
4.899296,40,56.611423
4.492544,40,56.705148
-5.179525,40,56.783256
3.824793,40,56.845739
5.384184,40,56.923847
4.460251,40,57.814269
8.934914,40,57.892333
6.77188,40,57.970474
1.329569,40,58.064206
9.333602,40,58.126698
3.949835,40,58.189135
8.07203,40,59.126417
5.497936,40,59.20456
9.483424,40,59.298288
4.789741,40,59.376361
10.569614,40,59.454502
7.172501,40,59.532569
0.63565,40,60.454229
-4.130487,40,60.516749
0.488492,40,60.594869
5.760668,40,60.657348
6.921122,40,60.735443
6.885079,40,60.829178
0.547481,40,61.735651
5.230003,40,61.81376
5.690484,40,61.891856
5.806716,40,61.969971
12.163619,40,62.063698
3.331979,40,62.141805
-1.762948,40,63.079492
4.26335,40,63.157596
4.840578,40,63.220128
4.181685,40,63.29819
4.03149,40,63.376294
7.323285,40,63.454444
-0.583739,40,64.378679
-3.002264,40,64.467396
2.888188,40,64.529882
2.916239,40,64.608026
0.508559,40,64.69588
8.29368,40,64.748885
3.082262,40,65.656605
5.971501,40,65.734719
3.944345,40,65.808962
3.526646,40,65.871031
5.259174,40,65.933554
7.616485,40,66.011624
-0.011837,40,66.902338
0.197341,40,66.964784
1.919471,40,67.020382
4.681379,40,67.08893
5.630866,40,67.182621
3.594135,40,67.260729
7.891592,40,68.140779
6.584602,40,68.218956
3.814814,40,68.312688
6.687667,40,68.377538
4.937021,40,68.43775
5.848071,40,68.500245
8.668139,40,69.411348
9.711407,40,69.48814
-3.568176,40,69.553037
6.707213,40,69.631137
4.785664,40,69.709245
6.350912,40,69.802975
4.255664,40,70.698132
2.863185,40,70.757368
7.593778,40,70.819852
3.448456,40,70.913575
7.266864,40,70.991686
4.452762,40,71.069799
-0.452491,40,72.005892
4.243014,40,72.083997
7.213221,40,72.193349
2.743937,40,72.255832
8.8125,40,72.325353
4.816549,40,72.381295
4.603475,40,73.342362
4.132513,40,73.436048
-3.365867,40,73.514154
4.136067,40,73.639124
2.795406,40,73.741105
7.680638,40,73.817607
6.874926,40,74.805218
4.575789,40,74.878095
4.692162,40,74.952312
1.716406,40,75.046005
8.400001,40,75.124149
-1.982858,40,75.21552
6.47108,40,76.184371
4.166509,40,76.262479
9.358352,40,76.340637
9.483953,40,76.418744
6.746806,40,76.481176
3.525888,40,76.559284
0.915124,40,77.465322
-2.724695,40,77.543426
2.04322,40,77.621569
4.9788,40,77.71526
8.391698,40,77.793368
6.392235,40,77.916586
5.337735,40,78.824208
2.202359,40,78.900127
7.927227,40,78.978275
4.022763,40,79.056382
5.814375,40,79.118825
2.157529,40,79.196932
6.029843,40,80.10297
6.37829,40,80.181114
3.369956,40,80.259213
3.77302,40,80.337287
-0.253899,40,80.415444
9.940405,40,80.477881
5.188528,40,81.430784
7.495458,40,81.508946
12.82159,40,81.571375
4.980057,40,81.649518
-0.663578,40,81.743244
5.372434,40,81.805732
3.178325,40,82.724766
2.789855,40,82.787291
1.121855,40,82.881019
1.895862,40,82.959125
6.166233,40,83.037231
3.996617,40,83.115347
-1.234586,40,84.024861
3.992495,40,84.097137
2.08909,40,84.175244
8.663436,40,84.253354
1.516143,40,84.331454
8.176103,40,84.409568
6.447189,40,85.336311
1.992644,40,85.407149
6.402271,40,85.462453
4.161568,40,85.540521
10.667237,40,85.632935
3.617546,40,85.682158
1.485028,40,86.575579
4.971043,40,86.638067
8.26961,40,86.734464
8.588785,40,86.809992
6.698786,40,86.888098
8.247802,40,86.950586
4.226502,40,87.872628
1.574294,40,87.951977
8.889389,40,88.029495
4.316386,40,88.098083
3.584729,40,88.193628
1.347596,40,88.253182
5.217798,40,89.158257
-4.954205,40,89.236365
8.163781,40,89.30821
6.208771,40,89.391713
-0.322711,40,89.469782
3.164679,40,89.548098
8.572386,40,90.517594
8.082558,40,90.5957
6.953171,40,90.658186
10.047479,40,90.746742
1.777262,40,90.799047
3.898709,40,90.892773
4.74093,40,91.783151
4.442906,40,91.845636
2.347998,40,91.90812
6.149578,40,92.00189
-1.857501,40,92.079954
9.156486,40,92.173681
7.704021,40,93.075219
1.817254,40,93.15329
6.162175,40,93.215812
-4.222312,40,93.293879
9.687498,40,93.372032
5.543352,40,93.450132
6.87514,40,94.356131
7.530896,40,94.418616
4.548829,40,94.49676
7.512743,40,94.590486
6.190234,40,94.668596
6.327827,40,94.746662
5.713624,40,95.685166
5.479515,40,95.763273
1.702757,40,95.81015
8.285749,40,95.88824
3.348701,40,95.966349
3.886778,40,96.04446
8.548244,40,96.93195
5.01788,40,97.010094
6.421963,40,97.088203
-2.01267,40,97.166268
1.009152,40,97.244418
3.381331,40,97.306863
-1.118782,40,98.212936
3.883588,40,98.291047
4.114356,40,98.369148
4.63545,40,98.462879
5.311894,40,98.525325
9.52004,40,98.587808
3.170822,40,99.503133
6.497196,40,99.581236
4.809078,40,99.643747
1.602664,40,99.737451
11.681071,40,99.815517
9.234108,40,99.893666
1.417308,40,100.799711
2.718749,40,100.893431
3.351052,40,100.971531
5.760976,40,101.049603
4.086457,40,101.112087
4.181817,40,101.205851
5.918026,40,102.144059
7.858032,40,102.222128
5.232588,40,102.300269
4.762384,40,102.394003
3.134725,40,102.472085
2.935933,40,102.534553
4.786126,40,103.498821
-0.829485,40,103.576929
1.948783,40,103.654997
1.550941,40,103.733106
5.339218,40,103.811254
5.093862,40,103.889317
11.67138,40,104.826596
3.329184,40,104.873461
8.551595,40,104.951609
2.051945,40,105.029712
3.328198,40,105.107827
1.227518,40,105.185931
7.2243,40,106.13889
8.179912,40,106.208485
6.340059,40,106.270962
3.024003,40,106.341796
-1.751018,40,106.404572
9.932364,40,106.482641
4.916163,40,107.356843
-0.946983,40,107.434984
2.199585,40,107.513086
4.58224,40,107.60682
-0.944429,40,107.684889
5.53764,40,107.747415
7.813326,40,108.689507
1.44511,40,108.761334
8.796462,40,108.839476
4.952936,40,108.917585
5.714602,40,108.995689
4.496834,40,109.089417
1.192629,40,109.995417
6.101239,40,110.073524
4.56086,40,110.136057
-2.28468,40,110.214159
7.948499,40,110.292264
-2.448978,40,110.370368
-2.025771,40,111.245121
3.239639,40,111.307607
7.221492,40,111.385713
8.517434,40,111.463821
-4.073116,40,111.541964
3.974227,40,111.6357
1.54826,40,112.557351
7.948652,40,112.635465
8.212388,40,112.713563
1.461125,40,112.80168
5.428437,40,112.855646
5.009971,40,112.923247
-1.403445,40,113.81365
8.216303,40,113.891756
5.339094,40,113.969863
6.548547,40,114.032311
5.217048,40,114.126081
3.533351,40,114.204184
4.357391,40,115.125852
1.206326,40,115.188333
3.985139,40,115.250811
-5.854287,40,115.313259
0.079313,40,115.375746
