#{"t_start": 1632873168.808778, "env_id": "Sprites-v0"}
r,l,t
28.117255,40,58.317964
27.263542,40,58.377742
32.67226,40,59.167122
22.237826,40,59.230214
22.913298,40,59.290772
33.778388,40,59.36197
28.713607,40,59.422786
31.053557,40,60.517149
30.873921,40,60.598611
29.830036,40,60.680319
25.4107,40,60.730951
32.950153,40,60.789482
32.020052,40,61.521894
32.050843,40,61.593262
27.291337,40,61.675031
29.524929,40,61.735748
26.93644,40,61.804429
28.310629,40,62.5939
25.561447,40,62.655582
33.496834,40,62.716428
20.347318,40,62.797348
29.089679,40,62.906408
26.881692,40,63.669407
25.845385,40,63.753186
28.428351,40,63.82296
30.084512,40,63.910766
29.514029,40,63.975595
26.079757,40,64.708633
29.780519,40,64.77641
28.201691,40,64.861184
32.177746,40,64.951979
31.577666,40,65.013816
19.642278,40,65.906745
30.076676,40,65.99774
29.03128,40,66.069019
30.987902,40,66.129733
24.59001,40,66.201228
30.793995,40,67.316205
26.802875,40,67.387352
27.884844,40,67.458515
28.305423,40,67.540105
29.782106,40,67.598183
27.913241,40,68.359328
30.210333,40,68.432781
22.942558,40,68.483507
23.970635,40,68.554286
29.225278,40,68.633579
30.1772,40,69.407709
27.891103,40,69.466393
29.223537,40,69.537236
27.157132,40,69.600413
26.823261,40,69.671366
27.769182,40,70.451325
30.314699,40,70.520401
31.861227,40,70.594343
24.85275,40,70.662544
31.918655,40,70.725452
30.648572,40,71.527243
30.389139,40,71.588063
24.18585,40,71.638654
31.759173,40,71.719772
28.262741,40,71.80091
36.017829,40,72.589734
29.172063,40,72.642555
22.882237,40,72.731596
30.009884,40,72.804794
26.33304,40,72.885743
34.003076,40,74.02264
28.918102,40,74.102611
26.466769,40,74.165528
29.876896,40,74.244824
26.926637,40,74.317901
27.605916,40,75.128047
31.491086,40,75.201446
24.969061,40,75.252107
22.656563,40,75.312582
30.654463,40,75.383351
22.665724,40,76.112102
31.995469,40,76.175045
36.621576,40,76.245036
32.647653,40,76.315108
